DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município de residência
Período:2025
"Município de residência";"Casos_Prováveis"
"230700 JAGUARUANA";4
"230710 JARDIM";151
"230720 JATI";30
"230725 JIJOCA DE JERICOACOARA";31
"230730 JUAZEIRO DO NORTE";11
"230740 JUCAS";33
"230750 LAVRAS DA MANGABEIRA";2
"230760 LIMOEIRO DO NORTE";18
"230763 MADALENA";2
"230765 MARACANAU";49
"230770 MARANGUAPE";26
"230800 MASSAPE";2
"230810 MAURITI";16
"230820 MERUOCA";8
"230830 MILAGRES";55
"230835 MILHA";3
"230837 MIRAIMA";2
"230840 MISSAO VELHA";19
"230850 MOMBACA";5
"230860 MONSENHOR TABOSA";7
"230870 MORADA NOVA";4
"230880 MORAUJO";7
"230900 MUCAMBO";4
"230910 MULUNGU";177
"230920 NOVA OLINDA";65
"230930 NOVA RUSSAS";15
"230940 NOVO ORIENTE";1
"230945 OCARA";23
"230950 OROS";258
"230960 PACAJUS";13
"230970 PACATUBA";1
"230980 PACOTI";24
"230990 PACUJA";4
"231000 PALHANO";2
"231010 PALMACIA";7
"231020 PARACURU";2
"231030 PARAMBU";4
"231050 PEDRA BRANCA";11
"231060 PENAFORTE";216
"231070 PENTECOSTE";5
"231080 PEREIRO";10
"231085 PINDORETAMA";4
"231090 PIQUET CARNEIRO";3
"231100 PORANGA";3
"231110 PORTEIRAS";13
"231120 POTENGI";2
"231126 QUITERIANOPOLIS";1
"231130 QUIXADA";7
"231135 QUIXELO";2
"231140 QUIXERAMOBIM";4
"231150 QUIXERE";17
"231160 REDENCAO";56
"231170 RERIUTABA";2
"231180 RUSSAS";70
"231190 SABOEIRO";1
"231195 SALITRE";152
"231200 SANTANA DO ACARAU";4
"231210 SANTANA DO CARIRI";52
"231220 SANTA QUITERIA";5
"231230 SAO BENEDITO";10
"231240 SAO GONCALO DO AMARANTE";10
"231270 SENADOR POMPEU";2
"231290 SOBRAL";16
"231300 SOLONOPOLE";2
"231310 TABULEIRO DO NORTE";10
"231320 TAMBORIL";2
"231325 TARRAFAS";2
"231330 TAUA";41
"231340 TIANGUA";29
"231350 TRAIRI";1
"231355 TURURU";3
"231360 UBAJARA";1
"231380 URUBURETAMA";12
"231395 VARJOTA";2
"231400 VARZEA ALEGRE";39
"231410 VICOSA DO CEARA";14
"240010 ACARI";2
"240020 ACU";23
"240030 AFONSO BEZERRA";7
"240040 AGUA NOVA";11
"240050 ALEXANDRIA";8
"240070 ALTO DO RODRIGUES";12
"240080 ANGICOS";3
"240090 ANTONIO MARTINS";6
"240110 AREIA BRANCA";4
"240120 ARES";5
"240140 BAIA FORMOSA";31
"240145 BARAUNA";3
"240160 BENTO FERNANDES";1
"240165 BODO";2
"240170 BOM JESUS";2
"240180 BREJINHO";17
"240185 CAICARA DO NORTE";5
"240190 CAICARA DO RIO DO VENTO";13
"240200 CAICO";137
"240210 CAMPO REDONDO";9
"240220 CANGUARETAMA";4
"240230 CARAUBAS";11
"240240 CARNAUBA DOS DANTAS";11
"240260 CEARA-MIRIM";21
"240270 CERRO CORA";1
"240280 CORONEL EZEQUIEL";3
"240290 CORONEL JOAO PESSOA";1
"240300 CRUZETA";6
"240310 CURRAIS NOVOS";11
"240320 DOUTOR SEVERIANO";16
"240325 PARNAMIRIM";422
"240330 ENCANTO";108
"240340 EQUADOR";1
"240350 ESPIRITO SANTO";3
"240360 EXTREMOZ";30
"240370 FELIPE GUERRA";1
"240375 FERNANDO PEDROZA";1
"240380 FLORANIA";8
"240390 FRANCISCO DANTAS";1
"240400 FRUTUOSO GOMES";2
"240410 GALINHOS";1
"240420 GOIANINHA";16
"240430 GOVERNADOR DIX-SEPT ROSADO";1
"240440 GROSSOS";1
"240450 GUAMARE";13
"240460 IELMO MARINHO";1
"240490 ITAU";13
"240500 JACANA";3
"240510 JANDAIRA";8
"240530 JANUARIO CICCO";2
"240550 JARDIM DE ANGICOS";1
"240560 JARDIM DE PIRANHAS";3
"240580 JOAO CAMARA";29
"240600 JOSE DA PENHA";18
"240610 JUCURUTU";3
"240615 JUNDIA";1
"240620 LAGOA D'ANTA";2
"240640 LAGOA DE VELHOS";4
"240650 LAGOA NOVA";18
"240660 LAGOA SALGADA";2
"240670 LAJES";8
"240680 LAJES PINTADAS";1
"240690 LUCRECIA";20
"240700 LUIS GOMES";7
"240710 MACAIBA";59
"240720 MACAU";2
"240725 MAJOR SALES";13
"240730 MARCELINO VIEIRA";12
"240740 MARTINS";25
"240750 MAXARANGUAPE";3
"240770 MONTANHAS";3
"240780 MONTE ALEGRE";1
"240790 MONTE DAS GAMELEIRAS";3
"240800 MOSSORO";695
"240810 NATAL";1682
"240820 NISIA FLORESTA";43
"240830 NOVA CRUZ";1
"240850 OURO BRANCO";1
"240860 PARANA";36
"240880 PARAZINHO";10
"240890 PARELHAS";59
"240895 RIO DO FOGO";6
"240910 PASSA E FICA";3
"240920 PASSAGEM";7
"240933 SANTA MARIA";15
"240940 PAU DOS FERROS";11
"240970 PEDRO AVELINO";2
"240980 PEDRO VELHO";4
"240990 PENDENCIAS";23
"241000 PILOES";4
"241010 POCO BRANCO";6
"241020 PORTALEGRE";51
"241025 PORTO DO MANGUE";1
"241030 SERRA CAIADA";3
"241040 PUREZA";6
"241050 RAFAEL FERNANDES";5
"241060 RAFAEL GODEIRO";2
"241070 RIACHO DA CRUZ";2
"241080 RIACHO DE SANTANA";1
"241090 RIACHUELO";1
"241105 TIBAU";1
"241120 SANTA CRUZ";32
"241140 SANTANA DO MATOS";6
"241142 SANTANA DO SERIDO";5
"241150 SANTO ANTONIO";11
"241160 SAO BENTO DO NORTE";1
"241170 SAO BENTO DO TRAIRI";2
"241180 SAO FERNANDO";2
"241190 SAO FRANCISCO DO OESTE";3
"241200 SAO GONCALO DO AMARANTE";42
"241210 SAO JOAO DO SABUGI";8
"241220 SAO JOSE DE MIPIBU";19
"241230 SAO JOSE DO CAMPESTRE";16
"241240 SAO JOSE DO SERIDO";15
"241250 SAO MIGUEL";1
"241255 SAO MIGUEL DO GOSTOSO";5
"241260 SAO PAULO DO POTENGI";17
"241270 SAO PEDRO";2
"241280 SAO RAFAEL";8
"241290 SAO TOME";5
"241300 SAO VICENTE";5
"241310 SENADOR ELOI DE SOUZA";8
"241320 SENADOR GEORGINO AVELINO";2
"241330 SERRA DE SAO BENTO";3
"241335 SERRA DO MEL";2
"241340 SERRA NEGRA DO NORTE";5
"241350 SERRINHA";5
"241355 SERRINHA DOS PINTOS";65
"241360 SEVERIANO MELO";12
"241370 SITIO NOVO";2
"241380 TABOLEIRO GRANDE";6
"241390 TAIPU";3
"241400 TANGARA";11
"241410 TENENTE ANANIAS";368
"241415 TENENTE LAURENTINO CRUZ";5
"241420 TIBAU DO SUL";1
"241440 TOUROS";7
"241445 TRIUNFO POTIGUAR";14
"241450 UMARIZAL";24
"241460 UPANEMA";11
"241470 VARZEA";1
"241480 VERA CRUZ";5
"250010 AGUA BRANCA";39
"250020 AGUIAR";1
"250030 ALAGOA GRANDE";246
"250040 ALAGOA NOVA";81
"250050 ALAGOINHA";2
"250053 ALCANTIL";7
"250070 SAO JOAO DO RIO DO PEIXE";3
"250073 AMPARO";3
"250077 APARECIDA";12
"250080 ARACAGI";1
"250090 ARARA";9
"250100 ARARUNA";8
"250110 AREIA";11
"250130 AROEIRAS";12
"250150 BANANEIRAS";28
"250153 BARAUNA";3
"250160 BARRA DE SANTA ROSA";2
"250180 BAYEUX";28
"250190 BELEM";8
"250200 BELEM DO BREJO DO CRUZ";1
"250210 BOA VENTURA";136
"250215 BOA VISTA";3
"250220 BOM JESUS";5
"250240 BONITO DE SANTA FE";1
"250250 BOQUEIRAO";1
"250260 IGARACY";1
"250270 BORBOREMA";205
"250280 BREJO DO CRUZ";1
"250290 BREJO DOS SANTOS";5
"250300 CAAPORA";8
"250310 CABACEIRAS";4
"250320 CABEDELO";33
"250330 CACHOEIRA DOS INDIOS";1
"250340 CACIMBA DE AREIA";7
"250350 CACIMBA DE DENTRO";7
"250355 CACIMBAS";4
"250370 CAJAZEIRAS";12
"250380 CALDAS BRANDAO";2
"250390 CAMALAU";2
"250400 CAMPINA GRANDE";156
"250403 CAPIM";2
"250407 CARAUBAS";2
"250410 CARRAPATEIRA";2
"250415 CASSERENGUE";6
"250430 CATOLE DO ROCHA";3
"250435 CATURITE";3
"250440 CONCEICAO";13
"250450 CONDADO";2
"250460 CONDE";10
"250480 COREMAS";40
"250490 CRUZ DO ESPIRITO SANTO";2
"250510 CUITE";5
"250520 CUITEGI";4
"250527 CURRAL DE CIMA";1
"250530 CURRAL VELHO";5
"250550 VISTA SERRANA";1
"250570 DONA INES";4
"250590 EMAS";2
"250600 ESPERANCA";9
"250620 FREI MARTINHO";1
"250625 GADO BRAVO";1
"250630 GUARABIRA";34
"250670 IMACULADA";4
"250680 INGA";1
"250690 ITABAIANA";8
"250700 ITAPORANGA";2
"250710 ITAPOROROCA";2
"250720 ITATUBA";2
"250730 JACARAU";2
"250740 JERICO";2
"250750 JOAO PESSOA";1925
"250760 JUAREZ TAVORA";1
"250770 JUAZEIRINHO";7
"250780 JUNCO DO SERIDO";1
"250790 JURIPIRANGA";1
"250800 JURU";24
"250810 LAGOA";2
"250830 LAGOA SECA";21
"250840 LASTRO";26
"250850 LIVRAMENTO";3
"250860 LUCENA";1
"250890 MAMANGUAPE";13
"250900 MANAIRA";11
"250905 MARCACAO";2
"250910 MARI";1
"250915 MARIZOPOLIS";18
"250920 MASSARANDUBA";55
"250933 MATINHAS";53
"250940 MOGEIRO";1
"250950 MONTADAS";1
"250970 MONTEIRO";25
"250990 NATUBA";12
"251000 NAZAREZINHO";8
"251010 NOVA FLORESTA";1
"251020 NOVA OLINDA";1
"251040 OLHO D'AGUA";4
"251050 OLIVEDOS";1
"251060 OURO VELHO";2
"251065 PARARI";8
"251070 PASSAGEM";5
"251080 PATOS";21
"251100 PEDRA BRANCA";1
"251110 PEDRA LAVRADA";1
"251120 PEDRAS DE FOGO";1
"251130 PIANCO";24
"251140 PICUI";10
"251160 PILOES";51
"251170 PILOEZINHOS";14
"251180 PIRPIRITUBA";31
"251190 PITIMBU";1
"251200 POCINHOS";3
"251207 POCO DE JOSE DE MOURA";1
"251210 POMBAL";13
"251220 PRATA";1
"251230 PRINCESA ISABEL";17
"251240 PUXINANA";11
"251250 QUEIMADAS";16
"251270 REMIGIO";2
"251272 PEDRO REGIS";2
"251275 RIACHAO DO BACAMARTE";1
"251290 RIO TINTO";3
"251310 SALGADO DE SAO FELIX";1
"251315 SANTA CECILIA";38
"251320 SANTA CRUZ";2
"251335 SANTA INES";3
"251340 SANTA LUZIA";3
"251360 SANTANA DOS GARROTES";2
"251370 SANTA RITA";46
"251390 SAO BENTO";3
"251394 SAO DOMINGOS DO CARIRI";1
"251398 SAO FRANCISCO";2
"251400 SAO JOAO DO CARIRI";1
"251410 SAO JOAO DO TIGRE";8
"251420 SAO JOSE DA LAGOA TAPADA";3
"251445 SAO JOSE DOS RAMOS";2
"251450 SAO JOSE DE PIRANHAS";7
"251455 SAO JOSE DE PRINCESA";3
"251465 SAO JOSE DO BREJO DO CRUZ";4
"251470 SAO JOSE DO SABUGI";2
"251480 SAO JOSE DOS CORDEIROS";4
"251500 SAO MIGUEL DE TAIPU";3
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";4
"251520 SAO SEBASTIAO DO UMBUZEIRO";3
"251530 SAPE";29
"251550 SERRA BRANCA";3
"251560 SERRA DA RAIZ";2
"251590 SERRARIA";12
"251593 SERTAOZINHO";8
"251597 SOBRADO";1
"251600 SOLANEA";96
"251610 SOLEDADE";2
"251620 SOUSA";82
"251630 SUME";9
"251650 TAPEROA";9
"251660 TAVARES";5
"251675 TENORIO";2
"251680 TRIUNFO";1
"251690 UIRAUNA";2
"251700 UMBUZEIRO";6
"251710 VARZEA";7
"251720 VIEIROPOLIS";5
"251740 ZABELE";1
"260005 ABREU E LIMA";77
"260010 AFOGADOS DA INGAZEIRA";21
"260020 AFRANIO";8
"260030 AGRESTINA";15
"260040 AGUA PRETA";4
"260050 AGUAS BELAS";3
"260060 ALAGOINHA";13
"260070 ALIANCA";10
"260080 ALTINHO";16
"260090 AMARAJI";6
"260100 ANGELIM";1
"260105 ARACOIABA";122
"260110 ARARIPINA";3
"260120 ARCOVERDE";54
"260130 BARRA DE GUABIRABA";29
"260140 BARREIROS";9
"260150 BELEM DE MARIA";2
"260160 BELEM DE SAO FRANCISCO";1
"260170 BELO JARDIM";4
"260180 BETANIA";2
"260190 BEZERROS";5
"260200 BODOCO";22
"260210 BOM CONSELHO";8
"260220 BOM JARDIM";94
"260230 BONITO";27
"260240 BREJAO";2
"260250 BREJINHO";4
"260260 BREJO DA MADRE DE DEUS";6
"260270 BUENOS AIRES";8
"260280 BUIQUE";179
"260290 CABO DE SANTO AGOSTINHO";233
"260300 CABROBO";19
"260310 CACHOEIRINHA";97
"260320 CAETES";5
"260330 CALCADO";5
"260340 CALUMBI";1
"260345 CAMARAGIBE";167
"260350 CAMOCIM DE SAO FELIX";3
"260360 CAMUTANGA";1
"260370 CANHOTINHO";1
"260390 CARNAIBA";8
"260400 CARPINA";22
"260410 CARUARU";66
"260415 CASINHAS";69
"260420 CATENDE";2
"260430 CEDRO";3
"260450 CHA GRANDE";56
"260460 CONDADO";20
"260470 CORRENTES";5
"260490 CUMARU";4
"260500 CUPIRA";20
"260510 CUSTODIA";14
"260515 DORMENTES";16
"260520 ESCADA";31
"260530 EXU";29
"260540 FEIRA NOVA";10
"260545 FERNANDO DE NORONHA";80
"260560 FLORES";2
"260570 FLORESTA";2
"260580 FREI MIGUELINHO";6
"260590 GAMELEIRA";8
"260600 GARANHUNS";64
"260610 GLORIA DO GOITA";3
"260620 GOIANA";59
"260630 GRANITO";10
"260640 GRAVATA";24
"260660 IBIMIRIM";2
"260670 IBIRAJUBA";1
"260680 IGARASSU";75
"260690 IGUARACY";17
"260700 INAJA";20
"260710 INGAZEIRA";3
"260720 IPOJUCA";168
"260730 IPUBI";29
"260740 ITACURUBA";1
"260750 ITAIBA";3
"260760 ILHA DE ITAMARACA";20
"260770 ITAPETIM";3
"260775 ITAPISSUMA";9
"260780 ITAQUITINGA";11
"260790 JABOATAO DOS GUARARAPES";1022
"260795 JAQUEIRA";3
"260800 JATAUBA";48
"260805 JATOBA";10
"260810 JOAO ALFREDO";13
"260840 JUREMA";14
"260845 LAGOA DO CARRO";21
"260850 LAGOA DE ITAENGA";5
"260860 LAGOA DO OURO";4
"260870 LAGOA DOS GATOS";1
"260875 LAGOA GRANDE";21
"260880 LAJEDO";5
"260890 LIMOEIRO";82
"260900 MACAPARANA";11
"260910 MACHADOS";199
"260915 MANARI";4
"260920 MARAIAL";3
"260930 MIRANDIBA";4
"260940 MORENO";36
"260950 NAZARE DA MATA";74
"260960 OLINDA";566
"260970 OROBO";9
"260980 OROCO";5
"260990 OURICURI";8
"261000 PALMARES";7
"261020 PANELAS";21
"261030 PARANATAMA";4
"261040 PARNAMIRIM";15
"261050 PASSIRA";34
"261060 PAUDALHO";23
"261070 PAULISTA";559
"261080 PEDRA";1
"261090 PESQUEIRA";41
"261100 PETROLANDIA";2
"261110 PETROLINA";108
"261120 POCAO";769
"261130 POMBOS";11
"261140 PRIMAVERA";2
"261150 QUIPAPA";40
"261153 QUIXABA";6
"261160 RECIFE";1352
"261170 RIACHO DAS ALMAS";44
"261180 RIBEIRAO";1
"261190 RIO FORMOSO";443
"261200 SAIRE";48
"261210 SALGADINHO";9
"261220 SALGUEIRO";119
"261240 SANHARO";51
"261245 SANTA CRUZ";7
"261247 SANTA CRUZ DA BAIXA VERDE";6
"261250 SANTA CRUZ DO CAPIBARIBE";3
"261255 SANTA FILOMENA";4
"261260 SANTA MARIA DA BOA VISTA";10
"261270 SANTA MARIA DO CAMBUCA";3
"261290 SAO BENEDITO DO SUL";1
"261300 SAO BENTO DO UNA";50
"261310 SAO CAITANO";76
"261320 SAO JOAO";19
"261330 SAO JOAQUIM DO MONTE";4
"261340 SAO JOSE DA COROA GRANDE";3
"261350 SAO JOSE DO BELMONTE";13
"261360 SAO JOSE DO EGITO";20
"261370 SAO LOURENCO DA MATA";219
"261380 SAO VICENTE FERRER";7
"261390 SERRA TALHADA";30
"261400 SERRITA";84
"261410 SERTANIA";9
"261420 SIRINHAEM";3
"261430 MOREILANDIA";35
"261440 SOLIDAO";5
"261450 SURUBIM";62
"261460 TABIRA";27
"261470 TACAIMBO";5
"261480 TACARATU";139
"261485 TAMANDARE";3
"261500 TAQUARITINGA DO NORTE";4
"261510 TEREZINHA";9
"261520 TERRA NOVA";13
"261530 TIMBAUBA";21
"261540 TORITAMA";4
"261550 TRACUNHAEM";4
"261560 TRINDADE";13
"261570 TRIUNFO";6
"261580 TUPANATINGA";1
"261590 TUPARETAMA";1
"261600 VENTUROSA";1
"261610 VERDEJANTE";15
"261618 VERTENTE DO LERIO";1
"261620 VERTENTES";29
"261630 VICENCIA";46
"261640 VITORIA DE SANTO ANTAO";150
"261650 XEXEU";2
"270010 AGUA BRANCA";5
"270030 ARAPIRACA";173
"270040 ATALAIA";30
"270050 BARRA DE SANTO ANTONIO";5
"270060 BARRA DE SAO MIGUEL";2
"270070 BATALHA";2
"270080 BELEM";6
"270090 BELO MONTE";3
"270100 BOCA DA MATA";3
"270110 BRANQUINHA";9
"270120 CACIMBINHAS";4
"270130 CAJUEIRO";1
"270140 CAMPO ALEGRE";12
"270170 CAPELA";1
"270180 CARNEIROS";1
"270200 COITE DO NOIA";7
"270210 COLONIA LEOPOLDINA";36
"270220 COQUEIRO SECO";3
"270230 CORURIPE";10
"270235 CRAIBAS";1
"270240 DELMIRO GOUVEIA";17
"270250 DOIS RIACHOS";2
"270255 ESTRELA DE ALAGOAS";13
"270260 FEIRA GRANDE";14
"270280 FLEXEIRAS";12
"270290 GIRAU DO PONCIANO";5
"270300 IBATEGUARA";150
"270310 IGACI";1
"270330 INHAPI";10
"270350 JACUIPE";2
"270360 JAPARATINGA";13
"270375 JEQUIA DA PRAIA";2
"270380 JOAQUIM GOMES";14
"270400 JUNQUEIRO";20
"270420 LIMOEIRO DE ANADIA";1
"270430 MACEIO";523
"270440 MAJOR ISIDORO";2
"270450 MARAGOGI";28
"270460 MARAVILHA";1
"270470 MARECHAL DEODORO";35
"270480 MARIBONDO";32
"270500 MATA GRANDE";1
"270510 MATRIZ DE CAMARAGIBE";8
"270520 MESSIAS";1
"270530 MINADOR DO NEGRAO";2
"270540 MONTEIROPOLIS";3
"270550 MURICI";16
"270570 OLHO D'AGUA DAS FLORES";1
"270580 OLHO D'AGUA DO CASADO";5
"270590 OLHO D'AGUA GRANDE";1
"270600 OLIVENCA";2
"270620 PALESTINA";2
"270630 PALMEIRA DOS INDIOS";89
"270640 PAO DE ACUCAR";8
"270642 PARICONHA";1
"270644 PARIPUEIRA";3
"270650 PASSO DE CAMARAGIBE";1
"270670 PENEDO";4
"270690 PILAR";16
"270710 PIRANHAS";2
"270720 POCO DAS TRINCHEIRAS";1
"270730 PORTO CALVO";9
"270740 PORTO DE PEDRAS";7
"270750 PORTO REAL DO COLEGIO";1
"270770 RIO LARGO";15
"270780 ROTEIRO";3
"270790 SANTA LUZIA DO NORTE";3
"270800 SANTANA DO IPANEMA";3
"270810 SANTANA DO MUNDAU";29
"270820 SAO BRAS";1
"270830 SAO JOSE DA LAJE";1
"270840 SAO JOSE DA TAPERA";4
"270850 SAO LUIS DO QUITUNDE";335
"270860 SAO MIGUEL DOS CAMPOS";41
"270870 SAO MIGUEL DOS MILAGRES";12
"270880 SAO SEBASTIAO";3
"270890 SATUBA";8
"270895 SENADOR RUI PALMEIRA";4
"270900 TANQUE D'ARCA";1
"270910 TAQUARANA";1
"270915 TEOTONIO VILELA";10
"270920 TRAIPU";4
"270930 UNIAO DOS PALMARES";45
"270940 VICOSA";37
"280010 AMPARO DE SAO FRANCISCO";1
"280020 AQUIDABA";1
"280030 ARACAJU";145
"280040 ARAUA";1
"280060 BARRA DOS COQUEIROS";9
"280067 BOQUIM";4
"280070 BREJO GRANDE";5
"280100 CAMPO DO BRITO";4
"280110 CANHOBA";6
"280120 CANINDE DE SAO FRANCISCO";3
"280130 CAPELA";2
"280140 CARIRA";1
"280160 CEDRO DE SAO JOAO";3
"280190 CUMBE";3
"280210 ESTANCIA";6
"280220 FEIRA NOVA";12
"280240 GARARU";6
"280260 GRACHO CARDOSO";14
"280280 INDIAROBA";3
"280290 ITABAIANA";6
"280300 ITABAIANINHA";2
"280310 ITABI";8
"280320 ITAPORANGA D'AJUDA";3
"280330 JAPARATUBA";2
"280340 JAPOATA";4
"280350 LAGARTO";8
"280360 LARANJEIRAS";4
"280370 MACAMBIRA";1
"280380 MALHADA DOS BOIS";3
"280390 MALHADOR";1
"280400 MARUIM";3
"280410 MOITA BONITA";13
"280420 MONTE ALEGRE DE SERGIPE";2
"280430 MURIBECA";2
"280440 NEOPOLIS";4
"280445 NOSSA SENHORA APARECIDA";14
"280450 NOSSA SENHORA DA GLORIA";2
"280460 NOSSA SENHORA DAS DORES";5
"280470 NOSSA SENHORA DE LOURDES";5
"280480 NOSSA SENHORA DO SOCORRO";69
"280490 PACATUBA";9
"280500 PEDRA MOLE";1
"280510 PEDRINHAS";1
"280520 PINHAO";1
"280540 POCO REDONDO";6
"280550 POCO VERDE";3
"280560 PORTO DA FOLHA";6
"280570 PROPRIA";45
"280580 RIACHAO DO DANTAS";1
"280600 RIBEIROPOLIS";1
"280610 ROSARIO DO CATETE";1
"280620 SALGADO";1
"280630 SANTA LUZIA DO ITANHY";4
"280640 SANTANA DO SAO FRANCISCO";3
"280650 SANTA ROSA DE LIMA";10
"280660 SANTO AMARO DAS BROTAS";2
"280670 SAO CRISTOVAO";23
"280690 SAO FRANCISCO";4
"280700 SAO MIGUEL DO ALEIXO";14
"280710 SIMAO DIAS";11
"280720 SIRIRI";5
"280730 TELHA";6
"280740 TOBIAS BARRETO";4
"280750 TOMAR DO GERU";1
"280760 UMBAUBA";2
"290010 ABAIRA";10
"290020 ABARE";2
"290030 ACAJUTIBA";3
"290035 ADUSTINA";4
"290040 AGUA FRIA";2
"290050 ERICO CARDOSO";10
"290070 ALAGOINHAS";78
"290080 ALCOBACA";20
"290090 ALMADINA";6
"290100 AMARGOSA";6
"290110 AMELIA RODRIGUES";24
"290115 AMERICA DOURADA";42
"290120 ANAGE";35
"290130 ANDARAI";1
"290135 ANDORINHA";32
"290140 ANGICAL";14
"290150 ANGUERA";1
"290160 ANTAS";3
"290170 ANTONIO CARDOSO";4
"290180 ANTONIO GONCALVES";15
"290195 APUAREMA";40
"290200 ARACATU";22
"290205 ARACAS";3
"290210 ARACI";119
"290220 ARAMARI";2
"290225 ARATACA";3
"290230 ARATUIPE";2
"290240 AURELINO LEAL";5
"290250 BAIANOPOLIS";1
"290260 BAIXA GRANDE";4
"290270 BARRA";2
"290280 BARRA DA ESTIVA";6
"290290 BARRA DO CHOCA";117
"290300 BARRA DO MENDES";15
"290310 BARRA DO ROCHA";5
"290320 BARREIRAS";59
"290323 BARRO ALTO";17
"290327 BARROCAS";15
"290330 BARRO PRETO";111
"290340 BELMONTE";49
"290350 BELO CAMPO";389
"290360 BIRITINGA";9
"290370 BOA NOVA";26
"290380 BOA VISTA DO TUPIM";2
"290390 BOM JESUS DA LAPA";15
"290395 BOM JESUS DA SERRA";1
"290400 BONINAL";1
"290405 BONITO";10
"290410 BOQUIRA";40
"290420 BOTUPORA";23
"290430 BREJOES";1
"290440 BREJOLANDIA";15
"290450 BROTAS DE MACAUBAS";89
"290460 BRUMADO";32
"290470 BUERAREMA";55
"290475 BURITIRAMA";5
"290480 CAATIBA";2
"290485 CABACEIRAS DO PARAGUACU";1
"290490 CACHOEIRA";1
"290500 CACULE";11
"290510 CAEM";2
"290515 CAETANOS";19
"290520 CAETITE";93
"290530 CAFARNAUM";19
"290550 CALDEIRAO GRANDE";2
"290560 CAMACAN";60
"290570 CAMACARI";145
"290580 CAMAMU";1
"290600 CAMPO FORMOSO";3
"290610 CANAPOLIS";9
"290620 CANARANA";80
"290630 CANAVIEIRAS";26
"290650 CANDEIAS";30
"290660 CANDIBA";134
"290670 CANDIDO SALES";154
"290680 CANSANCAO";180
"290682 CANUDOS";1
"290685 CAPELA DO ALTO ALEGRE";5
"290687 CAPIM GROSSO";7
"290689 CARAIBAS";2
"290690 CARAVELAS";53
"290700 CARDEAL DA SILVA";5
"290710 CARINHANHA";97
"290720 CASA NOVA";96
"290730 CASTRO ALVES";9
"290750 CATU";18
"290755 CATURAMA";20
"290760 CENTRAL";3
"290770 CHORROCHO";2
"290780 CICERO DANTAS";5
"290790 CIPO";1
"290800 COARACI";66
"290810 COCOS";3
"290830 CONCEICAO DO ALMEIDA";3
"290840 CONCEICAO DO COITE";193
"290850 CONCEICAO DO JACUIPE";1
"290860 CONDE";3
"290870 CONDEUBA";78
"290880 CONTENDAS DO SINCORA";1
"290890 CORACAO DE MARIA";8
"290900 CORDEIROS";4
"290910 CORIBE";4
"290920 CORONEL JOAO SA";1
"290930 CORRENTINA";17
"290940 COTEGIPE";14
"290950 CRAVOLANDIA";3
"290960 CRISOPOLIS";2
"290970 CRISTOPOLIS";2
"290980 CRUZ DAS ALMAS";31
"290990 CURACA";10
"291000 DARIO MEIRA";10
"291005 DIAS D'AVILA";14
"291010 DOM BASILIO";10
"291020 DOM MACEDO COSTA";3
"291040 ENCRUZILHADA";31
"291050 ENTRE RIOS";7
"291060 ESPLANADA";3
"291070 EUCLIDES DA CUNHA";338
"291072 EUNAPOLIS";232
"291075 FATIMA";2
"291077 FEIRA DA MATA";1
"291080 FEIRA DE SANTANA";245
"291085 FILADELFIA";5
"291090 FIRMINO ALVES";2
"291100 FLORESTA AZUL";401
"291110 FORMOSA DO RIO PRETO";10
"291120 GANDU";38
"291125 GAVIAO";1
"291130 GENTIO DO OURO";46
"291140 GLORIA";2
"291150 GONGOGI";3
"291160 GOVERNADOR MANGABEIRA";5
"291165 GUAJERU";1
"291170 GUANAMBI";113
"291180 GUARATINGA";2
"291190 IACU";1
"291200 IBIASSUCE";6
"291210 IBICARAI";14
"291220 IBICOARA";1
"291230 IBICUI";16
"291240 IBIPEBA";4
"291250 IBIPITANGA";9
"291270 IBIRAPITANGA";3
"291280 IBIRAPUA";124
"291290 IBIRATAIA";5
"291300 IBITIARA";9
"291310 IBITITA";5
"291320 IBOTIRAMA";227
"291340 IGAPORA";6
"291345 IGRAPIUNA";6
"291350 IGUAI";7
"291360 ILHEUS";993
"291370 INHAMBUPE";2
"291390 IPIAU";16
"291400 IPIRA";17
"291410 IPUPIARA";205
"291420 IRAJUBA";10
"291430 IRAMAIA";3
"291440 IRAQUARA";8
"291450 IRARA";1
"291460 IRECE";178
"291465 ITABELA";52
"291470 ITABERABA";62
"291480 ITABUNA";995
"291490 ITACARE";12
"291500 ITAETE";1
"291510 ITAGI";1
"291520 ITAGIBA";36
"291530 ITAGIMIRIM";5
"291535 ITAGUACU DA BAHIA";7
"291540 ITAJU DO COLONIA";1
"291550 ITAJUIPE";46
"291560 ITAMARAJU";109
"291570 ITAMARI";4
"291580 ITAMBE";26
"291590 ITANAGRA";3
"291600 ITANHEM";9
"291610 ITAPARICA";5
"291620 ITAPE";28
"291630 ITAPEBI";77
"291640 ITAPETINGA";96
"291650 ITAPICURU";11
"291660 ITAPITANGA";5
"291680 ITARANTIM";50
"291685 ITATIM";4
"291690 ITIRUCU";2
"291700 ITIUBA";5
"291710 ITORORO";3
"291720 ITUACU";24
"291730 ITUBERA";6
"291733 IUIU";5
"291735 JABORANDI";4
"291740 JACARACI";8
"291750 JACOBINA";133
